Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
rmftsa_ladata.csv,XGBoost,1,n_estimators:200 learning_rate:0.05 max_depth:3,3.288644933374292,1.365927240708295,0.9116197967529294,0.6313909318516686,0.6330784818536379,24214.41626548767,39.66163186465993
rmftsa_ladata.csv,XGBoost,2,n_estimators:500 learning_rate:0.01 max_depth:3,4.58164012862126,1.4292709560020296,0.9640776824951178,0.6084810193684088,0.6088746807764363,24200.228452682495,43.420230641084565
rmftsa_ladata.csv,XGBoost,3,n_estimators:50 learning_rate:0.1 max_depth:3,3.2121241306315658,1.3970947183347215,1.1575146484375,0.5765791752094194,0.5769369763597869,26754.984378814697,36.80060891544118
rmftsa_ladata.csv,XGBoost,4,n_estimators:500 learning_rate:0.01 max_depth:3,6.277386957931832,1.727240106919233,1.1275498580932624,0.5680925836700889,0.5792056057590969,25893.137454986572,43.61657535328585
rmftsa_ladata.csv,XGBoost,5,n_estimators:100 learning_rate:0.05 max_depth:3,2.430134206669897,1.0978882707334032,0.7569870376586909,0.5730961481627916,0.5803748740521076,24259.119510650635,37.4597661635455
rmftsa_ladata.csv,XGBoost,6,n_estimators:100 learning_rate:0.1 max_depth:3,2.5985502286022193,1.2638174569373037,1.0691749572753908,0.13308868715444389,0.13374133092812635,25526.44419670105,37.19329833984375
rmftsa_ladata.csv,XGBoost,7,n_estimators:500 learning_rate:0.05 max_depth:3,2.349328692087755,1.156619966918347,1.1012035369873043,0.5726468949913648,0.5772430089155933,21782.67788887024,44.532850676891854
rmftsa_ladata.csv,XGBoost,8,n_estimators:100 learning_rate:0.05 max_depth:3,2.406385530023729,1.2633535916197538,1.1112439346313483,0.38945195262905663,0.42969440378656965,23882.71927833557,37.90387920304841
rmftsa_ladata.csv,XGBoost,9,n_estimators:100 learning_rate:0.1 max_depth:3,4.618385788926423,1.42219207611084,0.9165219593048097,0.6840736914496828,0.6886776860406288,24443.269729614258,37.83702850341797
rmftsa_ladata.csv,XGBoost,10,n_estimators:200 learning_rate:0.05 max_depth:3,2.803322257217188,1.216346432876587,0.7955926799774171,0.46014335133729845,0.4611908873117162,22872.406005859375,39.47257995605469
sensory.csv,XGBoost,1,n_estimators:200 learning_rate:0.05 max_depth:3,0.3735345986604851,0.49871791642287683,0.4235987663269043,0.4588996060312749,0.4646556313250223,11726.727485656738,33.929430205246504
sensory.csv,XGBoost,2,n_estimators:200 learning_rate:0.05 max_depth:3,0.36429726037020627,0.4859004678397343,0.4112815856933594,0.27097205003844504,0.27122029504972167,14752.841234207153,34.229508761701915
sensory.csv,XGBoost,3,n_estimators:200 learning_rate:0.05 max_depth:3,0.45018969989530827,0.5534638536387476,0.5064854621887207,0.14450605821334994,0.1456348223811763,14818.455696105957,34.58713663035426
sensory.csv,XGBoost,4,n_estimators:200 learning_rate:0.05 max_depth:3,0.4688827368954192,0.5585367104102825,0.48863697052001953,0.3540861888140091,0.37007716838333626,15425.517559051514,34.18840211013268
sensory.csv,XGBoost,5,n_estimators:200 learning_rate:0.05 max_depth:3,0.5975316785939585,0.6236295535646635,0.49576473236083984,0.1691240811036161,0.17251410834692094,14542.664766311646,34.46792734080348
sensory.csv,XGBoost,6,n_estimators:200 learning_rate:0.05 max_depth:6,0.49647244396110496,0.5542855920462773,0.4320797920227051,0.28081244418768125,0.2811832605062208,13600.16417503357,36.50270659348061
sensory.csv,XGBoost,7,n_estimators:200 learning_rate:0.05 max_depth:3,0.5190195786070737,0.5845474611248886,0.47243499755859375,0.08303718820316341,0.0998813520460724,16218.967914581299,34.708725778680105
sensory.csv,XGBoost,8,n_estimators:100 learning_rate:0.1 max_depth:3,0.582485958669997,0.5960061090034351,0.4443960189819336,0.3209555508723284,0.32681379718150394,14746.59013748169,33.9474594383909
sensory.csv,XGBoost,9,n_estimators:200 learning_rate:0.1 max_depth:3,0.6148080472983629,0.6139913525497704,0.42701244354248047,0.2976401738142118,0.30125549263926854,15322.148561477661,35.01406887121368
sensory.csv,XGBoost,10,n_estimators:200 learning_rate:0.05 max_depth:3,0.4448151826682557,0.5379740731757984,0.4194822311401367,0.24076462910997476,0.24101831688254227,15735.461950302124,34.93877879360266
servo.csv,XGBoost,1,n_estimators:500 learning_rate:0.1 max_depth:9,0.6423770006674374,0.6315118588194544,0.5170791695420838,0.10502724970436295,0.13614160490241833,10196.26784324646,114.52506570255053
servo.csv,XGBoost,2,n_estimators:500 learning_rate:0.1 max_depth:6,1.1189573493490845,0.7311829599862715,0.570272777307129,0.6755922571146531,0.6802164899664229,9717.850685119629,115.88545406565946
