Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
Bike Sharing in Washington_kaggle.csv,xbart,4,num_trees:30 num_sweeps:21 burnin:5,25449103.214491922,4708.958018825684,4601.765301400796,-6.770460210508283,8.893922900343743e-05,706.2287330627441,27.986421977003957
Bike Sharing in Washington_kaggle.csv,xbart,5,num_trees:150 num_sweeps:30 burnin:20,24961046.901616435,4656.9301963567,4747.869658962653,-6.623876020041947,4.426935209300709e-06,4635.025978088379,105.65535662925406
Bike Sharing in Washington_kaggle.csv,xbart,6,num_trees:150 num_sweeps:40 burnin:5,24142877.687580578,4443.425114781046,4538.791336586427,-4.488083963672638,6.68686699007992e-05,6151.61395072937,151.62441828479507
Bike Sharing in Washington_kaggle.csv,xbart,7,num_trees:30 num_sweeps:30 burnin:15,19819496.644758437,3995.175605571064,3939.8410408999353,-4.1375140905266825,-6.986891590043953e-05,985.8369827270508,32.32368051189266
Bike Sharing in Washington_kaggle.csv,xbart,8,num_trees:30 num_sweeps:60 burnin:15,27331698.59059028,4851.76901821051,4832.796644983787,-6.207481934760467,2.443083358327769e-05,1879.84037399292,47.670651788580905
Bike Sharing in Washington_kaggle.csv,xbart,9,num_trees:30 num_sweeps:40 burnin:20,23673094.167218555,4417.93737151457,4321.688863724856,-4.6973442419704,4.496293575795285e-05,1279.841661453247,37.29127857783069
Bike Sharing in Washington_kaggle.csv,xbart,10,num_trees:150 num_sweeps:40 burnin:5,24839673.570069984,4707.122304571465,4659.666334615233,-8.25878380135705,5.566046981586581e-05,6151.992321014404,135.73202368331283
bolts.csv,xbart,1,num_trees:100 num_sweeps:60 burnin:5,3251.9786502753186,44.93365350983673,43.62266723931418,-1.6247279815397104,0.004868504838541954,654.634952545166,441.8492317199707
bolts.csv,xbart,2,num_trees:50 num_sweeps:21 burnin:10,2980.9001410974624,46.36604993540621,46.09611456337088,-2.5385860064578387,0.013424895699206574,175.40264129638672,326.51424407958984
bolts.csv,xbart,3,num_trees:50 num_sweeps:60 burnin:15,1331.0744367851444,25.726262318214076,11.395671387923583,-0.9774557386396046,0.0057803619938728845,364.31217193603516,372.29061126708984
bolts.csv,xbart,4,num_trees:50 num_sweeps:40 burnin:15,275.9581739580066,16.357375250446694,16.755892208092988,-31.909289587715193,-0.001076884094867392,270.6594467163086,344.7532653808594
bolts.csv,xbart,5,num_trees:50 num_sweeps:21 burnin:10,2308.488179319157,35.20385481959522,22.458105671586548,-1.17775489861643,-0.008627638741436794,175.2476692199707,322.8187561035156
bolts.csv,xbart,6,num_trees:50 num_sweeps:60 burnin:15,2837.950432059335,46.68326476905114,51.51129836413291,-3.2955666866920588,0.0030974671160289846,365.34643173217773,366.1513328552246
bolts.csv,xbart,7,num_trees:30 num_sweeps:30 burnin:15,507.56274861253985,20.996588489919418,19.459546353791197,-6.725134850006453,-0.015269549010037187,160.37750244140625,325.0241279602051
bolts.csv,xbart,8,num_trees:50 num_sweeps:30 burnin:20,2643.163351633249,43.51082215398756,47.56502562788769,-2.5703752865984084,-0.013059010176234898,219.04420852661133,334.79928970336914
bolts.csv,xbart,9,num_trees:50 num_sweeps:60 burnin:15,321.59934384876397,17.447979704018728,16.73130017825857,-18.26382616091118,-0.028325510322964265,366.26195907592773,372.94626235961914
bolts.csv,xbart,10,num_trees:30 num_sweeps:30 burnin:5,1961.1720636481734,36.36920146324043,35.53361022049084,-2.0430156488857696,0.009356056765449927,160.79044342041016,322.4015235900879
boston.csv,xbart,1,num_trees:150 num_sweeps:21 burnin:20,70.61397225958939,6.225099170811768,3.719820270726837,-0.34816821537338116,0.27157411590615543,2647.5508213043213,85.30242770325904
boston.csv,xbart,2,num_trees:50 num_sweeps:21 burnin:5,92.79926715805831,5.424674410322321,2.1730016816525204,0.09106874556311739,0.238085846877788,880.6607723236084,41.40535990397136
boston.csv,xbart,3,num_trees:150 num_sweeps:40 burnin:15,98.45356259629959,6.416445073397348,3.347703261456669,0.028528923248642202,0.23232441323649433,4943.1281089782715,140.33037073471968
boston.csv,xbart,4,num_trees:150 num_sweeps:60 burnin:10,83.17413291999966,5.884021620577726,3.7033809926034102,-0.11253005710820618,0.20758614232041317,7409.46102142334,222.3650614420573
boston.csv,xbart,5,num_trees:50 num_sweeps:40 burnin:10,47.49781133797808,3.883272407399136,2.223811252199962,0.2680139621000961,0.3720128643706365,1553.361177444458,57.45420268937654
boston.csv,xbart,6,num_trees:100 num_sweeps:30 burnin:20,77.73904649667126,5.75082789013954,3.328234416976837,0.10323759936340293,0.2694333783498768,2422.7397441864014,77.95352561801089
boston.csv,xbart,7,num_trees:150 num_sweeps:40 burnin:10,86.92824438747391,5.955231796874809,3.486705879208497,0.16562067780311607,0.26561988587811913,4931.640386581421,137.8917694091797
boston.csv,xbart,8,num_trees:50 num_sweeps:30 burnin:5,22.65979159789978,3.465499936267691,2.4122970366729604,0.42936933606335914,0.5085870519722344,1161.1018180847168,49.23820495605469
boston.csv,xbart,9,num_trees:30 num_sweeps:30 burnin:5,81.78227025605598,6.123041209072752,4.103458386550498,0.07176146752440293,0.3071278330647269,724.5163917541504,38.56182098388672
boston.csv,xbart,10,num_trees:150 num_sweeps:30 burnin:20,110.48211227205988,6.850960383325115,3.6589002409092153,0.07998746288659864,0.2376850005623119,3712.040424346924,111.48452758789062
breastTumor.csv,xbart,1,num_trees:50 num_sweeps:60 burnin:15,221.70207799182958,13.143692241819382,11.846366276234289,-2.5557908229294504,-0.011744326841087505,1675.4858493804932,88.64238344389817
breastTumor.csv,xbart,2,num_trees:100 num_sweeps:40 burnin:15,407.6672439571232,17.806810378692802,16.984801386501182,-2.263293599664395,-0.02724102133610984,2303.50399017334,114.58890191439926
breastTumor.csv,xbart,3,num_trees:30 num_sweeps:30 burnin:10,277.62097986386385,14.005760188834163,11.177361455420407,-1.7783240999751233,-0.006202634002807628,502.69412994384766,47.4206332502694
breastTumor.csv,xbart,4,num_trees:100 num_sweeps:60 burnin:20,429.57021067049885,18.667315436680955,17.302316506407976,-4.415832866217275,-0.0224927202011449,3440.6819343566895,153.1469410863416
breastTumor.csv,xbart,5,num_trees:150 num_sweeps:30 burnin:15,470.9526690713109,19.940366013985408,21.403575234738177,-5.47852647685443,-0.008804815558252077,2596.572160720825,127.17575862489899
breastTumor.csv,xbart,6,num_trees:150 num_sweeps:21 burnin:10,478.0327960854045,19.662005152904623,16.968689369063334,-3.23657535258104,-0.03309243089467495,1842.5309658050537,99.45343280660695
breastTumor.csv,xbart,7,num_trees:30 num_sweeps:40 burnin:10,300.23095335819255,14.104995965402237,15.703839259384168,-1.4879615617370945,-0.006673243251462679,671.3240146636963,54.09547260829381
breastTumor.csv,xbart,8,num_trees:100 num_sweeps:60 burnin:10,447.2343209693713,18.256311922402194,17.44325229678034,-2.3384911274242532,-0.01143477420962502,3427.8335571289062,185.24272101266044
breastTumor.csv,xbart,9,num_trees:150 num_sweeps:30 burnin:20,317.88440534914116,14.678255689951245,11.887140748993069,-1.6723286917620275,0.002791752150784088,2622.5764751434326,126.43848146711079
